,AFL,AIG,AIV,AIZ,ALL,AMG,AMP,AMT,AON,AVB,AXP,BAC,BBT,BEN,BK,BLK,BRK-B,BXP,C,CB,CBG,CCI,CFG,CINF,CMA,CME,COF,DFS,EFX,EQR,ESS,ETFC,EXR,FITB,FRT,GGP,GS,HBAN,HCN,HCP,HIG,HRB,HST,ICE,IVZ,JPM,KEY,KIM,L,LM,LNC,LUK,MAC,MCO,MET,MMC,MS,MTB,NAVI,NDAQ,NTRS,O,PBCT,PFG,PGR,PLD,PNC,PRU,PSA,RF,SCHW,SLG,SPG,SPGI,STI,STT,SYF,TMK,TROW,TRV,UDR,UNM,USB,VNO,VTR,WFC,WLTW,WY,XL,ZION
KEY,-0.0155474328796,0.0786206318515,0.0141400886043,-0.0893164222964,0.0253441377965,0.0421681653779,0.0741305379984,0.000964616835298,0.0666617576554,-0.0107786908162,-0.0338627963518,0.159497836287,0.0963028105897,-0.0784844969267,0.0513537471387,0.0121703333615,0.0235376421932,-0.00897576878334,-0.178831438922,0.0420551492908,-0.0312143972964,-0.0143629689661,0.0433513145114,-0.0592830001859,-0.13668360959,-0.0393683808347,0.0786461993909,0.0192274367573,0.0744779890478,-0.00184287783303,-0.0184403697082,0.186366021182,0.0470414093434,0.297530463994,-0.0528068019154,-0.150679740438,0.0381402421116,0.231604600256,-0.0519456759981,-0.0445688217649,-0.0445213258813,-0.0718715261383,0.0386203016646,0.0664261071179,0.0764086555297,-0.00444252817532,1.0,-0.0256838337013,-0.194995841429,-0.130727595464,0.139758186605,-0.0416616140841,0.0181883081551,0.102063402045,-0.0443344278669,0.024098907917,0.0835411241458,0.0883907828944,0.026184842676,0.0203119176962,0.226461154904,-0.026902850344,-0.0174273925,-0.0172824567494,-0.0250218349915,0.0945894597626,0.0816366759441,0.160661768397,-0.0234728762013,0.144374511003,0.0173307926178,0.00124565466694,0.101884616014,0.0371490742467,0.0813664637132,0.0194129254573,0.0409713343602,-0.0971861525314,0.0876732199478,0.00157330910199,0.000480198067694,0.118448215827,0.0711258455647,-0.0475078355399,0.0937279474277,0.255154971796,-0.281363478287,0.00411109626462,0.0577316110193,0.181844524657
KIM,-0.0386107106804,-0.0664481989016,-0.0151787832185,0.00666906693957,0.0378418147753,-0.0118486243817,0.00954325697996,-0.0205948358716,0.0332986047533,0.143469475819,-0.0284973582768,0.0409999574367,0.0138840137062,-0.0238392852981,-0.00725493984816,-0.010181718522,-0.0761799085119,0.0947235667285,-0.049375783814,-0.0100857550317,-0.00703032049731,0.0802319879958,0.0612885063102,0.066091302974,0.0117016020142,-0.0488565160766,-0.0314476861213,-0.103424982601,-0.0713032459868,-0.0991857094075,-0.0184512557107,-0.0517752915731,0.117023247518,-0.139748548956,0.123805702364,0.0656076876395,-0.0171249762732,-0.0667196679002,0.00554234475083,-0.045515635368,-0.00241118317209,0.064221230858,0.114557693574,0.00395178325022,0.067135575521,0.125037267007,-0.0256838337013,1.0,0.0285057836246,-0.0107562859891,-0.0136997231507,-0.0494258983689,-0.026366729461,0.100712503542,-0.0465111566331,-0.00301862010305,0.0421943595644,-0.0554230128629,0.0565963844267,0.0511982124407,0.00514832528159,-0.00429306393781,0.0872769236429,-0.0101921637104,-0.0206872907537,0.00130039426479,-0.0617482053016,0.0383826597307,0.0110942281233,0.0162359201542,0.00760506968192,0.0370833301455,0.0252985264545,-0.0862668278273,-0.0695927526855,-0.100123089436,-0.0413037832174,-0.074924819892,0.0138016391083,0.0380998066168,-0.0660413194091,0.0111548232934,-0.00128471673263,0.176140309601,0.0220652451466,0.00307420931484,0.0680676771949,-0.00138748102463,-0.000759990290036,-0.0274038484986
L,0.0622912653907,-0.195747231698,0.116558783886,0.0620988506646,0.0702853446057,0.0197859354715,-0.04904058887,-0.00506806175847,-0.0877589057383,0.000347011249399,0.0778268905404,-0.0884018056843,-0.0401520755886,0.0608030598003,-0.091232958784,-0.0087304437973,0.0444989565136,0.0102974678715,0.453515602663,-0.0781577816171,-0.131213272157,-0.0349185934933,0.0150153467125,0.0596872885668,-0.0555048700156,-0.0437607908593,0.0594368367554,-0.00759258827316,0.00475479381675,-0.0311409271633,-0.00791084846892,0.0415778720025,-0.0261941398248,-0.00775009849808,0.0337912631787,0.0983450217163,0.00755505200761,0.0697323353532,0.0181037232896,-0.00516224233984,-0.111904356665,-0.0740102306763,0.0606313085209,-0.00880667468503,0.00185484805431,0.013686087929,-0.194995841429,0.0285057836246,1.0,-0.0278697505621,0.0209626882304,0.056509686017,0.013489382885,-0.0697565041206,0.0373758221836,0.00526843183003,0.0209741821396,-0.00536833714289,-0.0831326203336,0.0548863698022,-0.00364063669659,0.130504233364,0.00834386239395,0.0951058464513,0.092468370574,-0.106980129093,-0.231487492919,0.0517992694197,-0.0364502730649,-0.0664292213715,0.026482287394,0.0468245153441,0.0616515068978,0.00562606187758,-0.00256294669813,0.00656578355081,-0.0110364229299,0.256066741111,-0.00828953683123,-0.00672738628538,0.150540234079,0.209126449427,0.0468659059589,-0.0348970003769,-0.0596308526999,-0.462009839171,0.0644203160006,0.0737398996536,-0.00714023418423,-0.221886805197
LM,0.0588336063445,-0.230757091391,-0.0126730278333,-0.00906289515778,0.0559334604737,-0.0422065634729,0.025768525397,0.0428989848662,-0.149156692379,-0.0512484925671,-0.0347472190508,-0.0382706802157,0.0310351354548,0.035542588351,0.132576706817,0.00157648816587,-0.0163354382482,-0.0717194890877,-0.0168239714213,0.0171102886553,-0.0418310420427,0.00160999842913,-0.00316324295187,-0.011359566295,0.00695896928832,0.0236119288803,0.0499722203987,0.246541528976,-0.181919242593,0.0155121722481,0.00145365024187,0.245043666898,0.0249672881795,-0.1237486729,-0.0109925432683,-0.00334450466775,0.0233602419901,0.0255500864183,0.0628766228889,0.111942117929,0.295786341677,0.00981926808943,0.0691607247471,-0.00205525582267,0.0713550282407,-0.00344876022773,-0.130727595464,-0.0107562859891,-0.0278697505621,1.0,-0.0783079908307,0.0969206643671,-0.0139147863759,-0.0399280107892,0.00434609990051,0.0150665765857,-0.0932323150029,0.0649998762811,0.0112444318806,-0.0842847182324,-0.0476663897475,-0.0425345299655,-0.0599928778546,0.0499850631373,0.124984783906,0.0339466572883,-0.027559091983,-0.155783703849,0.0528109816327,-0.0585577420719,0.0537116942818,-0.0163046086949,0.0755379152918,-0.0110429013303,-0.114009279959,0.151891855137,-0.109434969635,0.0976636098803,-0.0926641598873,0.0192903154339,0.0254226763663,0.0748327198909,0.0332006015185,-0.000518493048544,-0.00143380535767,-0.0514365078447,0.413006902815,0.0609350422323,-0.0142272594026,0.0327936894829
LNC,0.00889252670796,0.036825842971,-0.019158864627,0.134993356851,0.063665941055,0.00123985959051,0.0165803255084,-0.0334742477776,-0.0789873177812,-0.0105670902251,-0.0231351852142,0.0758153623571,-0.0177744098059,-0.0364681656961,0.0219503894767,-0.113830393475,0.0170188687553,0.0212460544144,-0.0215536774757,0.0357505297692,0.0345201494971,-0.0396292355714,0.00874986654698,0.0314466276957,-0.0232843222989,0.00409986529941,0.135825695184,-0.0141736407527,-0.00186926907931,0.0391278269019,0.0117550230779,0.00552264028937,0.0161407572962,0.124413375711,-0.0116754263366,0.0368652543549,0.0884998941638,0.0953803197983,-0.227126927897,0.00150690699433,0.084349797896,-0.00817167825133,0.0609424180324,-0.0127985547036,-0.028371437779,-0.0818967459561,0.139758186605,-0.0136997231507,0.0209626882304,-0.0783079908307,1.0,-0.13418545648,0.0116252336032,-0.167974787406,-0.0251848096015,-0.00432034434587,0.0688623761444,-0.0129158024765,0.0223710403283,-0.0684315596342,0.115539325595,-0.0218659672175,0.0109554075021,0.0173978141149,0.00961629533694,0.105791518156,-0.00822450380794,0.0433962181755,-0.015807972543,0.0617665346942,0.030487350953,-0.00555307699483,-0.0656450087325,0.0350367227748,0.0406620710287,0.0170865376505,0.059555482008,-0.327207599596,-0.459308623687,0.0363659354166,0.0780028583949,-0.0327564237727,0.047094987594,-0.0164417072964,0.0248232077589,0.0556865889926,-0.0678616166773,0.0412175685151,-0.00763199722757,0.0103062399736
LUK,0.0601829266558,-0.0449655631397,-0.0325385570519,0.0251179355925,0.027768993743,0.0502259677172,-0.0207034401179,-0.0610201688648,-0.0537633291318,-0.0100331844424,0.0529740380088,-0.0380517423432,-0.00708779298147,0.05066838848,0.043848617305,0.0324057284444,0.0343677546953,-0.0049258218259,0.0971086127938,0.0415011435563,-0.00756488647414,0.020625862602,-0.00359900261186,-0.00316173465136,-0.0126490443848,0.00779105550652,0.0152385857694,0.0125290619671,-0.0812523726713,-0.00993707759489,0.0265379989614,0.0127583923001,-0.0118204413309,-0.0407905388514,0.019252660117,0.0332887608133,-0.110183947182,-0.00896118406754,0.271266856443,-0.0210031054943,-0.0345130713821,-0.0373850966088,-0.00196759945872,0.0234717659601,0.0163679920715,0.155785390495,-0.0416616140841,-0.0494258983689,0.056509686017,0.0969206643671,-0.13418545648,1.0,0.00914913410828,0.00946889775208,0.0817671294406,-0.0105574182136,0.00616521557575,0.0311289785844,-0.0267526608291,0.0351628351611,-0.0173330856059,0.0820988523139,-0.102973281693,0.0167840358257,0.1016735032,-0.00731252619383,-0.0330833003752,-0.0447004872606,-0.0128213713366,-0.00774339692978,-0.00538011233054,0.025042330435,-0.0695406413396,0.0495113259692,-0.022974956407,0.0114752703876,0.0174745268915,0.0611785948441,0.052323128281,-0.00937241950825,-0.0130761010603,-0.0623253807879,-0.0377959300604,0.00228291725275,-0.0142339789874,-0.0896728471076,-0.0742583738632,0.0693460795227,-0.00935397369338,0.00280538670077
MAC,0.00733539536214,0.0320893908208,-0.0200968954426,0.0714190306498,0.0290661409884,0.0155293643407,0.0223629437513,-0.0388398608009,0.0191760359963,-0.0326117418021,0.00688027333853,-0.0275440889744,-0.0052533871899,0.0470075350267,-0.0326937164956,0.00346316360804,-0.0250240164947,-0.045807135683,0.00242225586375,-0.0161324755173,0.0297157762707,0.00889739914309,0.00271478747617,-0.0323119408314,0.00979538039398,0.0572723555371,0.026195669832,-0.00303556758012,0.0152518054242,-0.000290166267045,0.00961831931755,-0.00748350670979,-0.0401549923966,-0.0163582889455,0.00239664963551,0.0456425057717,0.0195607711381,-0.0126186654989,-0.0160804512185,0.0455972138579,0.0220850293612,-0.0192189133768,-0.0330440014158,-0.0115337710096,-0.0221511537375,0.029210583486,0.0181883081551,-0.026366729461,0.013489382885,-0.0139147863759,0.0116252336032,0.00914913410828,1.0,-0.0165443594156,-0.0497037243227,0.0715675381285,0.00544372278936,0.0166239924242,-0.02086943569,0.0299051679327,-0.0210124692894,0.0162725185514,0.0798086975659,0.0131929323451,0.0230645033106,0.00085345905185,0.0301768453177,-0.017707584623,-0.0178874517896,-0.000242555889563,0.0117278469129,-0.0561561403594,-0.0272120805579,0.00768533746513,-0.00708976325182,0.00775524721617,-0.000134545055762,0.0407631606732,0.00684325261986,0.00170815874496,-0.0138563918005,0.0265967101158,0.00743449739909,-0.00641159843011,-0.0213914663031,0.000303712815752,-0.00251759459318,-0.00836821862252,0.0137965387674,-0.0177506729434
MCO,-0.014161496962,-0.0121527198023,-0.00671119718801,-0.0389147639422,-0.0272131993288,0.0868151324141,0.143972475953,0.088319948982,0.102537182117,-0.00167350395429,-0.01926177078,-0.108612313233,-0.0441252508229,0.0569885436179,0.0793026175485,0.0359723051903,0.0166837547608,0.0513037763412,-0.00924452369458,0.0702516232511,0.0615718551666,0.0487289504736,0.0223111199698,0.107934292172,0.00437098048125,0.03754998624,-0.106899677634,-0.134176165738,-0.0809312134373,-0.0260101662597,-0.0124524116128,0.0180493998394,0.0140491732382,-0.0459570336189,0.063897159454,-0.0390633141357,0.00378895953306,-0.0858399126531,-0.00393580567383,-0.0233661986433,0.0104754224549,-0.0381380978261,0.0595139805677,0.0113761534957,-0.00662017580492,-0.0206852978167,0.102063402045,0.100712503542,-0.0697565041206,-0.0399280107892,-0.167974787406,0.00946889775208,-0.0165443594156,1.0,-0.180118444211,-0.0351253774921,0.072746898987,-0.0501143254863,-0.0183187869421,0.0059161771918,0.0191559555025,-0.0612500113271,-0.000767082374067,0.0128293180279,0.0273478339622,0.0942019788595,0.0474105406374,-0.000423017350889,0.00767846593339,0.0283306721539,-0.0585688506472,-0.0313973503892,0.0128914402876,0.0567755029568,0.077630049546,-0.0490235642016,-0.417192003356,0.117686099399,0.157709635516,0.0125971161731,0.0322040670283,0.0229018466599,-0.0100039137331,-0.0181097213885,0.301497925929,0.00281505172746,0.141429604575,0.0489248190898,0.0574157957791,0.00249201498861
MET,0.135195637929,0.106903653925,0.142575625771,0.144101077229,0.0791421052974,0.0522572118559,0.0681612639066,-0.0264362711842,-0.192610607723,-0.0105277243546,0.213502973319,0.0495205999986,-0.129451470825,0.086590320999,0.0196805572384,-0.0182392047388,0.225698480332,-0.0218485390534,0.0142706679244,0.0404936882,-0.036951428318,0.0215498576447,0.124796450629,-0.0386620923647,0.0757789640688,-0.015174722923,-0.119502899254,-0.0727655083738,-0.058056445722,0.020163738129,0.000209984381386,0.0199720051102,0.0135382492741,0.0604227884903,-0.0375925570332,0.0301553683442,-0.00741034310277,0.152248811929,0.0273254027809,0.0816564614554,-0.0622803326327,-0.0919875113112,0.0959103700485,0.00415065291252,0.0360412076786,0.108885446782,-0.0443344278669,-0.0465111566331,0.0373758221836,0.00434609990051,-0.0251848096015,0.0817671294406,-0.0497037243227,-0.180118444211,1.0,0.0143870757603,0.0664428574193,0.0265326290621,0.0163916760483,-0.0572700362544,0.0641944695893,0.06067308777,0.120812989908,0.0402006200074,0.0246078844451,0.0479586723156,0.0793708708709,-0.0663618615473,-0.00209121046201,0.124245041526,0.0298006784734,0.00889525423438,0.0311262999587,0.0615226588668,0.113077459035,-0.162333063396,0.238067600841,-0.12368579198,0.0474522218182,0.0367988482393,-0.00901360846868,0.0746401985013,0.0233410695017,-0.137169557877,-0.163924836715,-0.000155572602359,-0.188273527597,-0.0191224131319,0.029452224975,0.187054695497
MMC,0.0115913253622,0.087057366594,0.0300275894266,-0.0230389025206,-0.0529801853951,-0.0456158698102,0.100272042494,-0.07261565157,0.0654701462856,-0.0212474640859,-0.0093557266816,-0.0914506786729,-0.0209859170712,0.0569379535374,0.0116338917922,0.0408209657195,-0.099588976451,-0.0448154273058,-0.0445633401019,0.101003968458,-0.0167700240249,-0.0681488902967,0.0386630780592,0.0832891319568,0.0557854978728,0.0481818031944,0.0640402623904,-0.00935373132158,0.0523491886758,0.023767600691,0.0609962711195,0.129729304585,0.0210374673763,-0.0176572291711,0.0138314180811,0.202041858729,0.0456830229072,0.0131368205146,0.00365422195711,0.253226500476,0.0533025031543,0.0537292674319,-0.0535425555352,0.0108788806321,0.110191252776,0.0148732666848,0.024098907917,-0.00301862010305,0.00526843183003,0.0150665765857,-0.00432034434587,-0.0105574182136,0.0715675381285,-0.0351253774921,0.0143870757603,1.0,0.00987453901911,0.0165336468292,0.00896403733376,-0.0286374715075,0.0194503600451,0.0206187959235,0.000850819334466,0.00980906420268,-0.0675277587128,0.0107372988467,-0.0327952397911,-0.041233736418,0.0317250294411,-0.0700705885271,0.0175385366639,-0.0259222298255,0.0388492179047,0.0330800870518,-0.0690433686184,0.116852852896,0.00692895822885,-0.0512790889426,-0.0282069358877,0.0431490654151,0.0397716789549,0.0520214867945,-0.0336342225931,0.027108484666,0.0366201977827,0.0532042123698,0.0572837289325,-0.120001993698,0.0364767158297,-0.0229650443962
MS,-0.200608538539,0.0517811153172,-0.0204044423678,0.0634386102765,0.0189927319901,0.0577719730058,-0.0125832820299,0.0373843831014,0.0297354171754,-0.128489149579,-0.0231812596204,-0.172103858441,0.0474305998863,-0.0597674474305,0.00552221781675,0.00689649081032,0.0232807372564,-0.0246560907565,-0.0348733854139,0.0483457057353,-0.0561024226671,-0.0453886010366,-0.0743695376756,0.0692245523515,-0.0151114847246,0.00435911864983,0.00714281771664,-0.0565601031579,-0.0518476696079,-0.213935784093,-0.037154261933,0.261722906771,0.0509450320492,0.226730335962,0.397975141548,0.0384347022491,0.0772155382226,0.0297734186116,-0.0165751366871,0.00915852435648,0.0325494815483,0.0520554420193,0.148804336484,0.0530143189494,-0.0526587834017,0.0234908496586,0.0835411241458,0.0421943595644,0.0209741821396,-0.0932323150029,0.0688623761444,0.00616521557575,0.00544372278936,0.072746898987,0.0664428574193,0.00987453901911,1.0,-0.0917413684787,0.113373992704,-0.0627869437855,0.101549945464,0.0921755915934,-0.0302955053855,0.0391638627992,-0.0198112079485,0.0239312752717,-0.0985808874178,0.0264727336734,-0.0713710710347,0.013920066139,0.0459926014178,-0.0254955657913,0.016307274803,0.168677900429,-0.0371474544512,-0.0270682715154,0.011851930238,0.00183484433036,0.0175513304048,0.192310271642,-0.0229193665196,0.00143297108479,0.0140807137641,-0.066358739509,0.0252662090162,0.0312024868236,-0.0734214136004,0.038914170526,0.0509246441337,-0.0528960681794
MTB,0.0553222584242,0.0354737152625,-0.0345801573798,-0.031980196288,0.0104298499841,0.0903718549353,0.0109047352259,0.0143856747839,-0.0218753710663,-0.0343606335394,0.0407886109479,0.173195312242,0.07122779556,0.0148733351224,0.0272649475056,-0.0084223153878,0.0359932824865,0.0479626646239,0.0305611881644,-0.00226096893181,-0.0238918179346,-0.0596400186479,0.18203311766,-0.051813429915,0.0640627156364,-0.0804704030443,0.0519984175402,0.314549777026,-0.0781878229048,-0.0178721909502,0.0181764619441,0.0547552506055,0.24952971224,0.00774502980594,0.00446191402469,0.0604004973249,0.0367328935594,0.1579554256,-0.0151544298303,-0.0237566015439,0.123985221163,-0.0527356134224,-0.0830248119929,0.00296194712475,0.0958629695294,-0.0692505205584,0.0883907828944,-0.0554230128629,-0.00536833714289,0.0649998762811,-0.0129158024765,0.0311289785844,0.0166239924242,-0.0501143254863,0.0265326290621,0.0165336468292,-0.0917413684787,1.0,-0.0159905617021,-0.000467533898768,0.0122858720219,0.0130189885771,-0.00416599201844,-0.114833149188,-0.0845816348286,0.0237276756181,0.0115731899101,0.0582038540173,0.016123937582,0.0518804381972,0.0127321748919,-0.0356614383649,0.0143019757835,0.00360522753963,0.0134169897308,0.230019046764,0.0683593853989,-0.0461530197364,0.221975981469,-0.0125690941729,-0.014941781362,-0.111600332474,0.164876561139,-0.0185195873048,0.00325273921059,-0.00577945249443,0.4456618128,0.00417059774889,-0.0186566240152,0.0270479217908
NAVI,-0.00948148569343,-0.0193162639303,-0.0344945415623,0.0741926230338,0.0118922659914,0.0172946965191,-0.0132624877631,0.0142106228778,0.102470286338,-0.00737059948708,-0.0508392876987,-0.00880441250345,-0.0706094684699,-0.00352036282012,0.0156973366635,-0.0526839359795,-0.0150793677206,0.0450006334958,-0.0450668243468,0.0614523791796,0.00860093412869,0.108642672519,0.033682142882,0.0102837732442,0.0371374971354,0.0101811322595,0.019939829715,-0.0194612098302,0.0969129775624,-0.0921084900255,-0.0875658112316,0.0685740664714,0.058305248333,-0.00623546061056,0.101761906586,-0.110286371194,0.0297278100973,-0.116346245719,0.204322332238,-0.0167368033969,-0.0241963109785,0.00240074654917,0.077936757326,0.0200336663555,-0.0467708929445,0.145929064087,0.026184842676,0.0565963844267,-0.0831326203336,0.0112444318806,0.0223710403283,-0.0267526608291,-0.02086943569,-0.0183187869421,0.0163916760483,0.00896403733376,0.113373992704,-0.0159905617021,1.0,0.0116340458156,0.0442252611533,-0.0416212009526,0.0328639428961,0.0736852759476,0.144234768765,0.00697524984176,0.0222509260581,0.0270629398689,-0.0108933425733,-0.0555845278301,-0.0124833477962,-0.0239079695876,-0.0187512557859,-0.0532716808488,-0.0407498668566,-0.010965110671,0.107009859266,-0.0963641658316,-0.0917176669442,0.0837528315626,0.0323661384734,0.00879988015947,0.022710362811,0.0277897259075,0.0253586436237,0.0570681099017,-0.0144231913985,-0.0280717290374,0.016934951902,-0.00916764718061
NDAQ,-0.00324160361748,-0.0617603074547,0.0187833268616,-0.0596708894165,0.033210110503,0.0563461076289,0.0278527829789,-0.0255745226657,-0.0441821582533,0.0588264501463,-0.0751068072848,0.0227143361633,0.00555345255224,0.0521324887277,0.0165793256507,0.136111289051,-0.0179317345693,0.00193859724665,-0.00716959711533,0.0778592675577,-0.000611182967841,0.0271007733197,0.0219282037212,-0.069982325447,0.0152496843991,0.033890491623,0.0259990787893,-0.0102419902785,-0.013728763648,-0.0246844039514,0.0445316218568,0.0365092675394,0.0242218541078,0.0111921001625,-0.00333155736903,0.0036954903003,-0.0371356877995,0.00432741367991,0.0271690197948,0.00458552338711,0.0724278744538,-0.0186378576605,0.0303219946977,0.116797011465,-0.0185963753486,-0.0103879030826,0.0203119176962,0.0511982124407,0.0548863698022,-0.0842847182324,-0.0684315596342,0.0351628351611,0.0299051679327,0.0059161771918,-0.0572700362544,-0.0286374715075,-0.0627869437855,-0.000467533898768,0.0116340458156,1.0,-0.00515311512451,0.00701816580604,-0.0304131915547,0.116786267366,0.0559902787524,0.074393547318,-0.0313495463932,-0.00586861609065,0.0349284458604,-0.0725986233335,0.00139323072365,-0.0528249860049,-0.0148350243125,-0.0036209654573,-0.0375127177342,-0.0679424348736,0.0395601561812,0.0113135264355,0.0598616450076,-0.0527614480704,0.00316997427374,0.0108230903892,0.00260265627015,0.0069947746219,-0.0251073311378,-0.0184508814817,-0.0499805786154,-0.144961685346,-0.114134173316,0.0187853113514
NTRS,0.176867335575,-0.00451054601428,-0.0947613240077,0.0175060388001,-0.00220265300483,0.0992129309522,0.0570536378261,-0.00139725797269,0.023773638988,0.00826066747332,-0.0279446619886,-0.0783693718643,-0.0198869012731,-0.0312118340083,0.136804515594,-0.0995841452122,0.0724165051474,0.0519637040319,-0.0550190435534,-0.131792633468,-0.20048488329,-0.0114051215626,0.0676179036125,-0.00673066241996,0.051152634186,-0.00599974898069,0.0415960220887,-0.0123571100306,0.0403481391055,-0.00921311797486,-0.0213396497492,0.131420092934,-0.194121902877,0.14009639294,-0.0786037371076,0.00399515049869,0.148062968778,0.0122885496188,-0.023592919575,-0.00978035148427,0.0762322931732,-0.052590919679,0.0623470821556,-0.0238223955626,0.0612997997458,0.0369031949929,0.226461154904,0.00514832528159,-0.00364063669659,-0.0476663897475,0.115539325595,-0.0173330856059,-0.0210124692894,0.0191559555025,0.0641944695893,0.0194503600451,0.101549945464,0.0122858720219,0.0442252611533,-0.00515311512451,1.0,-0.0930905939168,0.0323179299179,0.00467804111938,-0.069915565468,0.0683539895597,-0.0448828709378,-0.00266029064899,-0.0116156323604,0.0971740162876,0.0209441242798,0.102798601315,-0.00372597622464,0.0383444517226,0.0941177465818,0.0864943175968,0.0574508463866,-0.0794949875952,0.0169155655255,-0.0488505374083,-0.00313145179954,0.00777862886734,0.279401053787,0.0915074181636,0.064798502221,0.137529097021,-0.15121966096,-0.00409405136091,0.0903563325524,0.0677650833135
O,0.0892908928395,0.0154996773934,0.243947261733,0.00630899271609,-0.0164914090452,0.0376434144423,0.0288566349355,0.0269521558473,-0.112975400396,-0.280274194978,0.00800067747945,-0.0721054455954,-0.0412124707488,-0.0488568960246,-0.033076174461,-0.0574761787188,0.166860354931,0.0103194623495,-0.0158138350156,-0.0395746212342,-0.0228738796031,0.0432253281022,0.0749436842927,-0.0197835614802,-0.106271177199,-0.0443829609989,0.0375935515829,-0.0293028884387,0.0342282059199,0.0637205523928,0.046459644054,0.0217812305559,0.0782080009285,-0.02058920683,0.0110445702973,0.0903437251387,-0.00363711229459,-0.0499327155788,0.0267931783761,0.0570922172638,8.90786796848e-05,-0.03488601656,0.0351227165642,-0.00780844096042,-0.0417825088297,-0.0218046406805,-0.026902850344,-0.00429306393781,0.130504233364,-0.0425345299655,-0.0218659672175,0.0820988523139,0.0162725185514,-0.0612500113271,0.06067308777,0.0206187959235,0.0921755915934,0.0130189885771,-0.0416212009526,0.00701816580604,-0.0930905939168,1.0,0.0560792948578,0.0441182873877,-0.185421682079,0.0220798026375,-0.0707087489185,-0.0406397120656,0.0422945882188,-0.029975659106,-0.0315846521585,-0.00567776253609,0.156107826741,0.0389582494963,-0.0243131210751,-0.000783559898904,0.0827291013523,0.127468118411,-0.0309492897455,0.00432575113608,-0.0242622846923,0.0571750423323,-0.11769674599,0.0651768126642,-0.0665617227081,-0.0210207471407,-0.0924042769787,0.00268776905629,-0.0496972943241,-0.00767509133356
PBCT,0.0248048392806,-0.0278941457325,0.0431384707054,0.0892655354054,0.122662063568,0.0309346071844,0.0260218810504,0.000736484534719,-0.0695287371197,0.019503727223,0.00241875291377,-0.0423771537804,0.00693335003021,0.0664021680506,0.014743711746,-0.0173805782204,0.0427494065505,-0.0171985569369,0.00191168956942,-0.00592561220773,-0.0278668410172,0.185546225423,0.00930927736352,-0.0785663947357,0.0795791444551,0.18465245343,-0.0978635294535,-0.0151604849776,0.0272474806375,0.024977256117,-0.0155563312239,0.00890736538847,-0.0367798412367,0.0775148652344,-0.068780167191,0.0106697362597,0.0759622807763,0.0411042010365,0.0250345244287,-0.0537606370209,-0.0495296028666,-0.0536817399184,0.0882166400154,-0.0640539504745,-0.00784275374704,0.189435019497,-0.0174273925,0.0872769236429,0.00834386239395,-0.0599928778546,0.0109554075021,-0.102973281693,0.0798086975659,-0.000767082374067,0.120812989908,0.000850819334466,-0.0302955053855,-0.00416599201844,0.0328639428961,-0.0304131915547,0.0323179299179,0.0560792948578,1.0,-0.111103239425,-0.0289978247627,-0.0257485762305,-0.0695980193889,-0.0242241956105,-0.150124674028,0.00126289498124,0.00966482023097,0.00493206199212,0.0867382667152,0.0288948020196,0.0547530921526,-0.0357905006925,0.0947157876556,0.000538326257541,0.00530056575467,0.0240604007771,-0.0697519394925,0.0100674210352,0.0541253355226,0.0223609368318,-0.0287089128371,0.041822479131,-0.0444549100209,-0.0221958698549,-0.0940591856435,0.0979089157125
PFG,0.0505571047767,-0.0497485600302,0.0271873824887,0.04174399275,-0.0697856007536,0.276719053781,0.00522357667003,0.0127188099413,-0.0472782580238,0.0141185010413,0.0583727654754,-0.0660556219427,0.0131407128035,0.0703704695996,-0.0364423445224,-0.00425682557025,-0.0114323354541,0.0114881714012,-0.0160818863547,-0.0102398402718,0.0684159122677,0.00489935477249,0.100938230545,0.0510306414626,-0.0137812835094,0.19057649781,-0.0611887202285,-0.170183673885,0.0107432251148,-0.0431744754759,-0.0210410357352,-0.0119848719708,-0.00447348892598,-0.0189551390815,-0.0196348824763,0.0470350884034,0.0127159791694,-0.150753432764,0.0778383988358,-0.0212893756061,-0.0331007136625,-0.0305678606336,0.0559175995372,0.057759882793,-0.119825949647,-0.0793632113223,-0.0172824567494,-0.0101921637104,0.0951058464513,0.0499850631373,0.0173978141149,0.0167840358257,0.0131929323451,0.0128293180279,0.0402006200074,0.00980906420268,0.0391638627992,-0.114833149188,0.0736852759476,0.116786267366,0.00467804111938,0.0441182873877,-0.111103239425,1.0,0.0977040529949,0.0939619393011,0.0186662411941,-0.0577631473077,0.119566755672,-0.0410928278102,0.107549896519,0.00117140065367,0.00758604134615,0.0435698102901,-0.421431512103,-0.0715110737354,-0.022618525273,0.0620495589043,-0.00545024919908,-0.304017748687,0.251391109209,0.0930043192002,0.124533229055,0.0131202395112,0.0181115760384,0.00183436876302,-0.0596138820481,0.0234372959879,-0.0114595862403,0.0791776627583
