,AAP,AMZN,AN,AZO,BBBY,BBY,BWA,CBS,CCL,CMCSA,CMG,COH,CVC,DG,DHI,DIS,DISCA,DISCK,DLPH,DLTR,DRI,EXPE,F,FL,FOX,FOXA,GM,GPC,GPS,GRMN,GT,HAR,HAS,HBI,HD,HOG,HOT,IPG,JCI,JWN,KMX,KORS,KSS,LB,LEN,LOW,M,MAR,MAT,MCD,MHK,NKE,NWL,NWS,NWSA,OMC,ORLY,PCLN,PHM,PVH,RCL,RL,ROST,SBUX,SIG,SNA,SNI,SPLS,SWK,TGNA,TGT,TIF,TJX,TRIP,TSCO,TWC,TWX,UA,ULTA,URBN,VFC,VIAB,WHR,WYN,WYNN,YUM
SPLS,0.0205983834104,0.00543167738117,0.00914073750718,0.117892518168,-0.00967816342053,0.0384536912468,0.0841209876969,0.0715887038768,-0.00685558216455,0.0495767778737,0.0313185456486,-0.0174468311435,0.0966717211919,-0.0168552811848,-0.0354681780867,-0.0218266328757,0.0402027882271,-0.0229414705376,0.0350436046561,-0.0316238053029,0.0916728743833,0.0721622373533,0.189748228096,-0.193053249763,0.020626758758,0.0178023966791,-0.016805462661,-0.0421594651168,-0.0776109639998,0.0313234232029,0.128592374055,0.00297564566379,0.0444098319056,-0.110867294289,0.0596277008032,0.0678115025816,-0.0485039779135,-0.0219257268746,0.0612520603114,-0.0393159978507,0.0155365380983,0.0345222975101,0.172258730173,0.0632842477909,-0.0134603660349,0.178345651611,-0.155288484344,-0.0377600465981,-0.047982672476,0.0479784156211,0.0293415380913,0.0737283551098,-0.0721474692167,-0.0731874741905,-0.00517058578591,0.0266573333019,-0.00564749608144,-0.0401133311878,-0.0764701258742,0.0413453010241,0.175983156275,-0.0222066640713,0.0540604583362,-0.00611862553884,0.0581541707331,-0.0242201021022,0.00479529471386,1.0,0.0182403403206,0.0400474818315,-0.164021818906,-0.0414180433514,0.0234433838445,0.00519894230426,0.0338220726019,0.116204801239,-0.0389147604191,0.0556789133018,-0.00993225153376,0.112089639939,-0.0861189043499,0.031245076646,0.0170706011206,-0.222547620836,-0.00875353864799,-0.0479711566966
SWK,-0.0317583588066,-0.0343499194964,0.00610991181245,-0.033711999799,-0.00969058296886,0.00512947926966,0.0744944970353,0.431103686493,-0.0110298497701,0.0303398176721,-0.0131001993786,-0.192755482821,-0.00495232849612,-0.0220902190347,-0.0254282992377,-0.0529423156186,0.001496837787,-0.030317038769,-0.0526518347942,0.0133771293206,-0.00599649623314,0.0944719972558,0.0175433728502,-0.00384967159244,0.0216326539321,0.0220949818087,-0.00699942588856,0.273329333227,-0.0445613228207,-0.155539634219,0.070689933452,0.227932666349,-0.00974061850495,-0.200699010148,-0.0132898378694,0.00567974115971,-0.0430611729403,-0.0793916694353,-0.122272916182,-0.00361588380862,0.192897760554,-0.00432973398727,-0.0551708552284,0.008095896611,0.144108669002,-0.0228513063467,-0.0634780937344,0.0215673124023,0.0120025527732,-0.327430166659,0.0593896840115,-0.0148121521459,0.0521454667413,0.0667203574638,-0.10977939597,0.0266406752227,-0.0139919790098,0.0353436000076,-0.026039485284,0.00425688742811,0.00607098991792,0.0124215687918,0.00852010559776,-0.0100757390502,0.0922089174463,0.0522836081638,0.00972185783529,0.0182403403206,1.0,-0.0238369570869,-0.00127494525527,-0.0218142979087,0.00914756791677,-0.00704349715782,0.100163211674,0.00223315201771,0.0343734049815,0.154803837225,0.0153955699651,-0.140262494368,0.00980732888248,0.0538676880831,0.0619867666846,0.0366089854916,0.0289855221756,-0.224121149042
TGNA,0.00644310475233,-0.0307534215299,-0.24270899775,-0.00358401237652,-0.0252879329956,0.0187012211277,0.0100318181935,0.00773495243704,-0.0569416776964,0.0268096048088,-0.0134909908679,0.0234332658489,-0.0114791753509,-0.00406299130947,0.00580286556662,0.0455415518243,-0.0370120364124,-0.12465414376,0.0829885920514,0.132496514809,0.0126899470215,-0.0305186618803,0.0641438805878,-0.021476521042,0.00498561185563,0.0398715202626,0.0534599000126,-0.00162177288438,0.0159689973492,-0.0152293916684,0.127809039901,-0.0303116250661,-0.0649312352034,-0.025720806839,-0.0200768739869,0.0103742767994,0.0277237818553,0.0322755304482,0.0570427537557,-0.109440708699,0.0235120637535,-0.051056781944,0.0282376891443,-0.0328592171409,-0.00264486912191,-0.0211453900146,-0.0816534731454,0.0356917962716,-0.00892415174852,-0.00301556830212,0.00785209642358,-0.040075293657,-0.0373884747656,0.0473613511063,-0.0302635737262,0.0704170077854,0.00154248337303,-0.0709523713937,0.0946521799045,0.00507859931493,0.019089051277,-0.0163554004528,0.0452967950601,-0.00315297733813,0.153467656297,-0.0122728734313,0.112004697862,0.0400474818315,-0.0238369570869,1.0,-0.0639658455108,-0.0689988517401,-0.0397317949196,-0.0331565034257,-0.00033031141492,0.00589838679989,-0.0137742674816,-0.0362293273739,0.0704065463882,-0.00383721482558,-0.0202413892889,0.00680927923425,-0.0470921926724,-0.0977706216837,-0.00941716678098,-0.0367039500513
TGT,0.046176421141,-0.0114692900986,0.022084691451,-0.00756026644508,0.121207246997,-0.0600748756005,-0.0587209119822,-0.00623806204099,-0.028997626752,0.0377555935774,0.126697953265,0.0119931007941,-0.0974198075497,-0.0693854277007,0.00825852629082,-0.00951325280599,0.00996009857901,0.0150908820092,0.00606930281693,0.0320972147489,-0.0639482417718,0.0783278621065,-0.0298181565422,0.0443436622566,0.0203549298815,0.024000785933,-0.126440113072,0.0801749676059,0.169074897883,0.0210671821636,-0.0400083717996,-0.0116636099669,-0.038550722466,0.0715864684673,-0.171068565426,0.0155165210168,0.033671871699,-0.0352065057113,-0.0384626425961,0.0583422796923,-0.0155767840461,0.0511964216829,-0.00398203172539,0.0193872930683,0.000264520108801,-0.0310268773676,0.176859367134,0.00637329426204,0.0491678689417,-0.0632409414752,-0.00550489014335,-0.117490632771,0.172670453449,-0.00612026784267,-0.0749111082319,0.033580263262,0.0285531975824,0.0921758477306,0.0240163154461,-0.0331732496741,-0.00252110419403,0.0106379560206,-0.0161599467021,0.02642172257,-0.0425285923517,-0.0240976817704,-0.0173909574506,-0.164021818906,-0.00127494525527,-0.0639658455108,1.0,0.0287894746687,-0.00772233455249,0.0181193999964,0.0436387300294,-0.131895166118,0.0620349128342,-0.0618015707731,0.0758443909729,0.0206103678003,0.00390027647583,0.0409163692522,0.0393509690422,-0.019267344439,-0.0329309437167,0.0191330640091
TIF,-0.00920838805102,-0.0903769450623,0.0198124147811,-0.0104372634168,0.0306444899048,0.240747075971,0.0184531962585,0.0680204735467,0.0196304351187,-0.12222303015,0.0237186059687,0.0962150996815,0.0113565418115,-0.080335785486,0.104583948128,0.0651611976106,0.0514600426571,0.0484944760321,-0.0237646463488,0.0588134795518,-0.0503007650396,0.000375521564065,0.0825855891869,-0.0991708294857,0.0661909395873,-0.0578682723417,-0.0528231099881,0.0541504175038,0.100453445373,0.154295139528,0.0169417801942,0.0501794586905,-0.0555276311459,-0.00224896213254,-0.0079987415731,0.0630575010323,-0.0119338675125,0.0876649422789,0.0115587435318,0.0515334692798,0.028403600804,0.0506542082606,-0.041789705546,0.365865122184,0.00304481292332,0.0863446037456,0.214122544074,0.0325454301924,-0.0144701920591,-0.034384475161,0.0360754927164,-0.0400737580601,0.0146777125072,-0.00564694237437,-0.076141994484,-0.024474631772,-0.0117464965839,-0.00197969206821,0.079906019113,-0.113259854162,-0.00963114750953,-0.0889313901778,0.0529635853909,0.154905568523,-0.135065017639,0.0422532294181,-0.0832575610665,-0.0414180433514,-0.0218142979087,-0.0689988517401,0.0287894746687,1.0,-0.0356494041323,0.00845809546247,-0.0180935978202,0.00978075833584,0.445453405561,0.0549182751298,0.129097901124,0.0101186686068,-0.0348717742006,0.0139992657858,0.0316392820782,0.00328601745481,0.0217803799016,-0.0363782138082
TJX,0.0155250208812,-0.00354805127665,-0.0101684029591,0.102540541409,0.00771399553555,-0.0467138442676,0.0287095148987,-0.028850768636,-0.166433430842,0.0363458667936,0.014176744602,0.00572243315248,0.00466893794705,-0.0277578174235,0.0405693405213,0.010663118747,-0.00310015840641,-0.0741856908498,1.48008483697e-05,0.000200760648578,0.0208566176483,-0.0225109350075,-0.0228600440069,0.0950474815735,0.06204753611,0.249977320922,0.00161851106014,-0.146202816031,-0.0240412180989,0.000475158320638,-0.0375137352054,-0.0242026388017,0.0284906334985,0.0209449278046,-0.0253230177166,0.130518240416,0.0034107838251,-0.0499018899559,0.0544221388482,0.0593582187591,0.0192418536542,-0.0191181365453,0.00756611045779,-0.0358019139908,0.0306238424476,-0.0873664167752,-0.0210329378335,0.0168559382355,-0.0136126678503,0.0476009944829,-0.395760252925,0.0248520167916,0.0140604997369,-0.00337202439627,0.050365569827,-0.0270463369315,-0.0314315092263,0.0112777622777,-0.107396236778,-0.0140025527743,-0.0329135558899,0.038305250664,-0.00794323055232,0.00321712247365,-0.0657610744457,0.0269481340156,0.0170561286087,0.0234433838445,0.00914756791677,-0.0397317949196,-0.00772233455249,-0.0356494041323,1.0,-0.00238729231782,-0.0277079053211,0.0229452051737,-0.0187609864358,0.0227366291759,0.0169215299581,-0.0722095110092,-0.160588627369,-0.00536791915212,-0.00240925531634,0.0299135243974,-0.0145470149448,0.00199247141006
TRIP,0.060976011537,-0.026588100362,-0.0409826116094,0.0986776552942,-0.170786692856,0.0579333986088,-0.0742233243502,-0.0795588292888,0.0480005809488,0.0545112446884,0.0358339939696,-0.0203734514455,0.18107670753,-0.0427820244469,0.0425684526113,-0.1871649217,-0.0706299874247,-0.00307406926957,-0.0383397396883,-0.00630946638272,0.000204796383876,0.0639963611908,0.0568019237028,0.132445203387,-0.0536274547978,0.00512138738966,-0.092141625355,0.06174777793,-0.33710751085,0.0363095868383,0.0638556582889,-0.023644731961,-0.00402500612854,-0.0744005131719,-0.000317497114102,0.007609543995,-0.118029865582,-0.0689552913009,0.0551493896988,0.112003182625,0.0885475151703,-0.201402626084,-0.0432998710184,0.0738722287595,0.108680119432,-0.071101865871,-0.0115115502213,0.155379110418,0.051992036423,0.232425988034,-0.00189645877022,-0.0468889006235,0.059392533326,0.0146589847937,0.18944200352,-0.0359793351056,-0.0389871705894,0.209524247586,0.034086015391,-0.0262374068209,0.00759545602447,-0.0019936867733,0.11390736175,0.106922408047,-0.00356061145427,0.00621152310485,0.0124530201811,0.00519894230426,-0.00704349715782,-0.0331565034257,0.0181193999964,0.00845809546247,-0.00238729231782,1.0,-0.0778294207718,0.32674757887,0.0042238531218,0.0125422831209,-0.0355661197887,0.031012043401,0.0461639322648,-0.0303319494405,-0.0680187249546,-0.173627853254,0.00119262548624,0.020387487778
TSCO,-0.0308410888943,0.0363638249321,-0.0063371074887,0.0452838220914,-0.0443909095907,0.0496792447246,0.0399086975894,-0.0115978034131,-0.0163153394314,0.0712404394449,0.0479211192379,-0.0308112722847,0.0213399475836,0.0698465316798,-0.00941085827142,0.0876233250373,0.0336126836191,-0.0212291820342,-0.113197529412,-0.00869227994821,0.209668278833,0.106365682833,0.108964290383,-0.0248877607988,0.0955001933216,0.00961594264952,0.00146397153102,0.0465258714199,-0.0545023145894,0.0792201675686,-0.0507336918194,0.00725439114888,0.16944093056,-0.00109485003996,-0.0910099233923,-0.0662815003881,0.0497340166452,0.175848531887,0.0446770539791,-0.0803633368849,0.0581156421551,-0.0240889346639,0.0654657940023,-0.0143658847843,0.147609672001,-0.17850897131,-0.0460830295905,0.123211530161,-0.0550376972993,-0.368401690579,-0.0296222814345,-0.0763625457078,-0.006743625617,0.0472163434423,0.050884638726,0.0807547309645,0.0053169724336,0.14117768312,0.0187208255275,-0.0304338669056,-0.0396148617526,-0.0061734427274,0.0196994229632,0.0490613054534,0.192291758015,-0.0843259428108,-0.0177924154033,0.0338220726019,0.100163211674,-0.00033031141492,0.0436387300294,-0.0180935978202,-0.0277079053211,-0.0778294207718,1.0,0.0291321544663,0.00786175836679,-0.00187737730325,-0.0753585385702,0.0312153285774,0.0430385761014,-0.0348915863004,-0.0587431225283,-0.00494023661683,0.0383160875533,-0.0199289305735
TWC,-0.0104633789973,0.0069806590079,-0.000711744575258,0.0658094162793,-0.241653606983,0.0156400145639,0.0223544387996,0.00146421917916,-0.00828922062377,-0.026817275325,0.0470122519166,-0.075535651374,0.278018145756,-0.0224074375856,-0.00491509793759,-0.0145815530674,0.0203958787018,0.0392588412329,0.054654989175,-0.0824404970534,-0.00579489371704,0.0302435346099,-0.019209312709,0.00638652202812,0.017023681849,-0.018233402473,0.063701800959,-0.0838217031145,-0.614544628765,-0.0139558600663,0.0227337308103,0.00428529928753,-0.0098303979735,-0.0950742391465,0.054022864239,-0.00706930067626,-0.128951624164,-0.0506242050317,-0.0761462975093,0.0311811390916,0.0810769288766,4.48106695769e-06,-0.031796116363,-0.0359240375764,0.00330239133165,0.0204014344856,-0.00815041446145,0.00796985802143,0.000312543107938,-0.00521832404497,-0.010496622127,-0.0194518660321,0.100016776977,0.0106923174329,-0.0414590641008,-0.0688541696457,-0.0668510945467,0.00952820910142,0.0201524225136,-0.0047373008809,0.0504485664976,0.00698978436118,0.146458780448,0.0719382351555,-0.0222156300085,0.00439834009362,0.108100178174,0.116204801239,0.00223315201771,0.00589838679989,-0.131895166118,0.00978075833584,0.0229452051737,0.32674757887,0.0291321544663,1.0,-0.0448051308411,0.049210710809,0.131959780757,0.0956801222273,-0.0226172148716,-0.0415875944572,0.0235043799395,0.0470234167833,-0.00961455149465,0.00130435934414
TWX,0.00522933817514,-0.00615186023815,0.0419151488747,-0.0725116962428,0.00583002870976,0.0703104001104,0.0276121183419,0.00258168893842,0.00559398795529,-0.0788184463728,-0.00377231440709,-0.0168949238421,0.0218449101908,0.0284317291218,0.103774083735,-0.0366726347518,-0.0370432404357,0.0155780810624,0.0116308692039,-0.12091441762,-0.0263364902542,-0.0220519640897,0.00632186743297,-0.0215673129854,0.0126455030552,0.0543638158982,-0.0590853602966,0.046832056202,0.072016024908,0.0373234671294,-0.0236967691662,-0.003912778819,0.00291839720661,0.0141266424667,0.0133021934478,0.0477472872874,-0.028679043213,-0.0562510768432,-0.0172577507484,-0.0204536665587,0.0410468110381,0.0014575598671,-0.0462112056794,0.410822166981,0.0201236968901,0.0369844722653,0.0167239436008,0.0350144730651,0.0397801704752,-0.080036152005,-0.00550417260056,0.0173024385693,-0.0110308835997,-0.0012640515174,-0.0705367850934,0.0811570641301,0.05935183561,0.00685499787286,0.131463003748,-0.00102989225787,-0.0373287249083,0.0281009531665,-0.00863390423289,0.168275642092,0.0127379552522,0.000452816031582,-0.0140363005035,-0.0389147604191,0.0343734049815,-0.0137742674816,0.0620349128342,0.445453405561,-0.0187609864358,0.0042238531218,0.00786175836679,-0.0448051308411,1.0,0.0150983757304,0.0177623448357,0.0155298018757,0.121941302027,0.0717021630618,-0.0307082736156,0.116326378689,0.0531116556633,0.0521059238961
UA,0.0148286220546,0.0297875422887,0.0586954614917,-0.0261828446426,-0.000686512335677,0.0972319766605,-0.0239952934871,0.038771805773,0.0817322629219,0.0652153386632,0.0423038489701,0.0289165811686,-0.00287984309801,-0.00197289738174,0.00221128149607,0.0709720457109,0.00602970405946,0.0190743639922,0.093026278093,0.0198858320408,-0.00408705414327,0.0133668389439,-0.0823762205294,-0.00767954771787,0.0649471444619,-0.00590929980512,0.0679580928407,-0.00476295959977,-0.0375900624417,0.0473134177488,-0.0144436757002,-0.00874490585697,0.0145034423535,-0.00265815758889,0.0370788762633,0.0297499690161,0.0384071970752,0.0100842851504,0.0135034174009,0.00188493923456,0.0153580533489,-0.0297706351421,0.0372464553485,0.0138920558772,0.00139147677497,0.00868555611782,-0.0141137417049,-0.0163993038843,-0.00428035647754,-0.0443363737528,0.00943667195865,0.0282801119365,0.0281364398592,0.0839885395436,-0.119923462894,-0.0201434435715,-0.0280790466911,0.0459115778203,-0.00133581530284,-0.00174361872591,0.0028901280469,-0.0098977444942,0.0464917361735,0.0407300889181,-0.015521300165,-0.03106985389,0.0291671693459,0.0556789133018,0.154803837225,-0.0362293273739,-0.0618015707731,0.0549182751298,0.0227366291759,0.0125422831209,-0.00187737730325,0.049210710809,0.0150983757304,1.0,-0.00916336899541,-0.0168043308838,0.103353303901,0.00707358275261,0.0190448289113,0.0354068189578,-0.00456695097626,0.000818384337524
ULTA,-0.0281704272585,0.0342459552869,-0.105642540557,0.00967828471276,-0.0129355574094,-0.0389582280379,-1.11909300589e-05,0.0514577532709,-0.00114346062635,-0.0510416582585,0.0248206113565,-0.0159272848399,0.0022215850976,-0.00751012731658,0.0404389910286,0.0228610152795,0.11219132833,0.00464331288654,0.00842193050613,0.0647567608048,0.023326387441,-0.013377230299,-0.00313003027704,0.0327409246382,-0.0154567889192,0.0161038583549,0.0364555915105,0.0267211101252,-0.0521883292273,0.0843553168731,-0.0363792693803,0.0285207513197,0.051214977808,-0.0347589861257,0.032004754205,0.0785224687625,0.0372290774395,0.0502168582659,0.00302391382923,0.0155979879703,-0.0512110549908,0.0409298096431,0.0215471263443,-0.0275737787253,0.0670524966951,0.011072596178,0.189650362363,0.00233606614303,0.00147189157239,0.0180396467046,-0.0190398007094,-0.0653533497545,0.0964304546387,0.10254218223,-0.0183404535645,0.00996173855947,-0.0149218490853,-0.0427420827519,0.0757330590096,0.029965107517,0.0634829199743,0.000819572772568,0.0594017363749,-0.0416759147251,-0.0976477067271,0.0505344245435,0.0163891774843,-0.00993225153376,0.0153955699651,0.0704065463882,0.0758443909729,0.129097901124,0.0169215299581,-0.0355661197887,-0.0753585385702,0.131959780757,0.0177623448357,-0.00916336899541,1.0,0.0544207068121,-0.04650467167,0.00713439417018,0.0208025937296,0.0473937468539,0.00375486730976,-0.00894778020074
URBN,-0.00815940928277,0.0471616578076,0.0418240269515,-0.0612635662342,-0.0353200371238,-0.0150393233148,-0.013722694583,0.016031464367,0.03033117106,0.018597984235,-0.00424471783483,0.0563435538869,0.0683186319247,0.0205250607128,0.0364704629273,-0.0693948705366,-0.0140212222981,0.0108820520425,0.0293424672427,-0.00259754998321,-0.00387606622109,0.00836082945313,0.0766301789128,-0.0976937829719,0.0012930736133,0.0258158150484,-0.0556028791917,-0.036941958557,-0.0381111973185,0.0378438287227,-0.00917886746756,-0.0084050873545,0.0624822358004,0.00317124372745,0.0170246181016,-0.00531604682869,-0.0263660437183,-0.0382212167696,0.0360083848042,0.00368122117432,0.012081682529,0.00882842793454,-0.00937667930694,0.0388510609185,0.00777045910297,0.0797403672859,-0.114917954279,-0.0104547955412,0.0471854167365,-0.0157151277444,-0.0453347890846,0.0349634364321,-0.0558968996365,0.0228513749664,-0.152254744818,-0.0619213044977,-0.0230960065694,-0.0034512721208,0.0121858500529,0.0113910038003,-0.00463238208852,0.0116016653433,0.0297969888087,-0.0332005702887,0.090539938524,-0.0453197108846,0.00306993826201,0.112089639939,-0.140262494368,-0.00383721482558,0.0206103678003,0.0101186686068,-0.0722095110092,0.031012043401,0.0312153285774,0.0956801222273,0.0155298018757,-0.0168043308838,0.0544207068121,1.0,0.0199968410217,-0.0200014851305,-0.00922833523141,-0.0295024397134,-0.0162975397889,0.0123784362858
VFC,0.0376277327532,-0.0941391780445,0.0410786959119,-0.452416100367,-0.0941832584184,-0.00231814355272,0.0192936296689,-0.00297181065785,0.552339026033,-0.218662940558,0.00590309634178,0.0593195011131,0.229861635241,0.0256930010622,0.0886664807347,0.0636815235047,0.0115436628829,-0.0107527400745,-0.00227374950243,-0.00500417547422,0.0427491138614,0.00557814909402,-0.0346859557348,0.000463742915713,-0.0353908596227,0.0180798292142,-0.0186317269501,-0.0209302766821,0.0191831866099,0.132457772154,0.0770438760488,-0.066836944829,0.0230814756507,-0.0332553504413,0.0411048499289,-0.0983374610577,-0.0555775863452,-0.0737331640553,0.00244810036082,-0.023183969523,-0.0438990677737,-0.148936954397,0.0299872410543,-0.104726048229,0.0592149638306,0.0107880815356,0.0273086890144,0.0530870923068,0.0092827443567,-0.049280382235,-0.0105124104442,-0.0605557632874,0.0593607024532,0.044651421008,-0.287930472497,-0.00435000810787,0.155642782862,-0.0226230624626,-0.0177015826975,-0.0772322347489,0.0797598925505,-0.00566401439967,0.205024361218,0.0251864957882,-0.0397647561708,-0.000638167841897,-0.0551395525627,-0.0861189043499,0.00980732888248,-0.0202413892889,0.00390027647583,-0.0348717742006,-0.160588627369,0.0461639322648,0.0430385761014,-0.0226172148716,0.121941302027,0.103353303901,-0.04650467167,0.0199968410217,1.0,-0.0271581931538,-0.0719246843462,0.0944060206796,-0.0313705342218,0.0203801763171
VIAB,0.0472593615037,-0.173184920122,-0.00594907184491,-0.0204510448563,-0.01406030463,0.122398158929,0.000431462560397,0.131386257394,-0.00494898849457,0.0164694979078,0.0515262132853,-0.0196868340935,-0.0558829988547,-0.0228438276761,-0.0163378727309,-0.0357239223814,-0.0386402663414,-0.0353020513456,-0.0290136632275,-0.00421636230891,0.0178592425227,0.0834853396663,-0.0485550171907,0.0837258863948,0.094663861404,0.0123396894221,0.0685629511669,-0.071957802285,0.131410831099,-0.0621381389018,-0.0112018000262,0.0113093359163,0.0489387318277,-0.0403257320185,0.0282067453416,0.0557906105352,-0.00683900370826,0.00291031513442,-0.0144475933943,-0.00849914769182,-0.0905573120204,0.0959132303409,-0.068461016288,0.037652150385,-0.0591152330878,-0.0306065755083,0.0172136314399,-0.0339054044943,-0.00290381209492,-0.0327669661509,-0.00844689901746,-0.0105592298733,0.0762826074717,-0.00690568140201,-0.0103244876889,-0.0163027062936,-0.00226486258667,0.005946312838,0.0337683395056,0.000321127032627,0.0883278740207,-0.0162487220077,-0.0159135020342,0.148110732005,-0.0706103980757,-0.000995838774759,-0.0918120776112,0.031245076646,0.0538676880831,0.00680927923425,0.0409163692522,0.0139992657858,-0.00536791915212,-0.0303319494405,-0.0348915863004,-0.0415875944572,0.0717021630618,0.00707358275261,0.00713439417018,-0.0200014851305,-0.0271581931538,1.0,-0.00426344144164,-0.0207724480579,0.0200506645994,0.0177422677179
WHR,0.019382113977,0.0509803161348,0.038004715121,0.0155330448241,0.269411043252,-0.0170306384574,-0.0218474338833,-0.0048667982435,-0.0234208863487,-0.0468403607246,-0.0020192585355,-0.00278107045519,0.127309755478,0.0110030188354,-0.134669179719,0.130065158358,0.36021042048,0.103426191046,0.000334230355162,-0.0200500104056,-0.0502129455092,-0.013458913964,0.169632574331,-0.00275252902955,0.0129566239931,0.0210536806007,-0.0740082203047,-0.00846019599421,-0.0113316718294,-0.0251841248011,-0.0233445593902,0.514046851066,0.0162077810811,0.0277134085296,0.00382466146916,0.0720552775242,-0.0180723073899,0.00688254711496,0.067624558201,0.0169326576693,-0.045022372869,0.0346701731616,-0.000912839729485,-0.105370766527,-0.0836508182607,-4.45425938468e-05,0.0357054048278,-0.133532975175,-0.00466485480963,0.00218329320348,0.0997744231521,0.0619336675214,0.00596181154413,-0.0275982610448,-0.0426361664758,0.00404364162241,-0.0868201082118,0.00958080752332,-0.147480255461,-0.00190492914459,0.00800724979179,0.00401423157445,-0.052707336617,0.0187786901112,0.0753777880951,-0.00691572609522,0.0295722024731,0.0170706011206,0.0619867666846,-0.0470921926724,0.0393509690422,0.0316392820782,-0.00240925531634,-0.0680187249546,-0.0587431225283,0.0235043799395,-0.0307082736156,0.0190448289113,0.0208025937296,-0.00922833523141,-0.0719246843462,-0.00426344144164,1.0,-0.00280798477638,0.079834537944,-0.00802802644657
WYN,0.0236217976105,0.0252344047028,-0.0243338538958,0.022258365916,-0.0186670963691,0.0163551784435,0.0258732632034,0.022338495637,-0.0135120170499,-0.0896045334685,0.000692778630501,0.0361462501226,0.00858182140859,-0.052836894362,0.0525188248742,-0.00647017222329,-0.0319965781873,0.0520083837287,-0.0406562957712,-0.100947921472,-0.00496997041009,0.0414699125202,-0.154623567101,-0.0741528097019,-0.0295689766888,0.0147034855237,0.0207478783109,-0.0316564849125,-0.0424903455516,0.0602121224468,-0.0552647188309,-0.0195788644027,-0.0941826348428,0.0112880258811,0.00950316965797,-0.068086428684,0.219136429034,0.0663227271632,-0.0170851375362,-0.0431872213509,-0.0430979451301,-0.066441041367,-0.157466389863,0.0638964891298,0.080138099925,0.111550311411,0.0378548612615,-0.094136474209,-0.0281193209092,-0.17958646778,0.0232095968579,0.0493123357194,0.018177941611,0.18226696464,-0.0474304419528,0.271964410015,-0.0248939843992,0.0547234558061,0.103574025238,-0.0060120077644,0.0770217407553,-0.0217018343337,-0.0187457800275,0.00602277300836,0.0383272736591,0.0186263379786,-0.00668348241283,-0.222547620836,0.0366089854916,-0.0977706216837,-0.019267344439,0.00328601745481,0.0299135243974,-0.173627853254,-0.00494023661683,0.0470234167833,0.116326378689,0.0354068189578,0.0473937468539,-0.0295024397134,0.0944060206796,-0.0207724480579,-0.00280798477638,1.0,-0.0163264980068,-0.0218755607676
WYNN,-0.0451732517503,0.030523325179,-0.0108492917704,-0.105691091087,-0.0307391940027,0.0193640828328,0.0309886431103,0.00887030105328,-0.0110837042256,-0.0159020879943,-0.0201114793672,0.0353765143542,0.0297139381177,0.0643179122567,0.0166780212238,0.0339159926586,0.00907311523241,-0.0337754385064,-0.00655746356355,-0.0659779528594,-0.0358939054068,-0.00265501020652,0.114084982194,-0.0419073737405,0.0261879817631,-0.394003439135,-0.0566248999697,0.00156645788523,-0.00112193225741,0.0533986628924,-0.0258436613136,0.212000040962,-0.0183702175292,-0.140831285941,-0.0602095036082,-0.00453053470234,-0.0104360722047,-0.022961972433,0.0304701282508,-0.00484169318097,0.0209420679146,-0.0350832060437,-0.00222820319965,0.0146326071363,0.0209986898278,-0.012123819642,-0.0331733756061,0.0697318273742,0.00458223120938,-0.0608681755632,0.0249936105399,0.0503878171436,-0.0412681106509,0.0100409864775,0.0119283269734,-0.0132930263294,-0.0996849845616,0.13571761827,0.00712134906515,-0.0101880446291,-0.0278851911529,0.0233649694787,-0.055159115817,-0.151033641397,-0.0463378838113,0.0438654917838,-0.0282972674559,-0.00875353864799,0.0289855221756,-0.00941716678098,-0.0329309437167,0.0217803799016,-0.0145470149448,0.00119262548624,0.0383160875533,-0.00961455149465,0.0531116556633,-0.00456695097626,0.00375486730976,-0.0162975397889,-0.0313705342218,0.0200506645994,0.079834537944,-0.0163264980068,1.0,-0.01072671319
YUM,0.0135097251321,-0.0297464668836,0.0554316550075,-0.0606565063872,-0.00838366923239,0.00570619092998,-0.0324460190004,-0.206146724182,0.00532995297478,0.163663776822,0.0134840161004,0.000555387064541,0.0274372142038,0.114050444927,0.0542184141222,-0.00717348276462,-0.0188987069432,0.0464010702814,-0.00340128890914,0.0274971638993,-0.0509912934983,0.0213875803899,-0.138036866202,0.026569827531,0.0597608406389,-0.0226550670831,0.0309168053245,-0.026435641637,-0.0550418040341,-0.134936481037,-0.0421499338518,-0.0620996812109,0.00536930747575,0.0111519618474,0.005535875305,-0.00290851427255,0.0130841997741,-0.014080372878,0.0170489630825,0.0299365938097,-0.0601237673512,0.00662535644627,-0.0137696939223,0.0378408686509,0.0175392927777,0.00146159186302,0.0411776232506,-0.0403944436666,-0.0656481439864,-0.0136357120801,0.00596509787985,-0.0197677720292,-0.0260409295968,-0.0140613890304,0.0518061174611,-0.0994341822914,0.0702574025046,0.0238457567528,0.0366553734741,0.00350940547294,-0.0613076652767,0.020911663882,-0.0083898012444,0.0738821263255,-0.00947246130935,0.0549929204304,0.0412059259606,-0.0479711566966,-0.224121149042,-0.0367039500513,0.0191330640091,-0.0363782138082,0.00199247141006,0.020387487778,-0.0199289305735,0.00130435934414,0.0521059238961,0.000818384337524,-0.00894778020074,0.0123784362858,0.0203801763171,0.0177422677179,-0.00802802644657,-0.0218755607676,-0.01072671319,1.0
